FrameCnt,Datetime,latitude,longitude,rel_alt,abs_alt,iso,shutter,fnum,ev,color_md,focal_len,ct
896,2024-06-14 20:16:01.975,36.173755,-75.757622,1.800,19.557,100,1/400.0,1.7,0,,24.00,5527
897,2024-06-14 20:16:01.991,36.173755,-75.757622,1.800,19.557,100,1/400.0,1.7,0,,24.00,5527
898,2024-06-14 20:16:02.009,36.173755,-75.757622,1.800,19.557,100,1/400.0,1.7,0,,24.00,5527
899,2024-06-14 20:16:02.024,36.173755,-75.757622,1.800,19.557,100,1/400.0,1.7,0,,24.00,5527
900,2024-06-14 20:16:02.043,36.173756,-75.757623,1.800,19.557,100,1/400.0,1.7,0,,24.00,5527
901,2024-06-14 20:16:02.059,36.173756,-75.757623,1.800,19.557,100,1/400.0,1.7,0,,24.00,5527
902,2024-06-14 20:16:02.075,36.173756,-75.757623,1.800,19.557,100,1/400.0,1.7,0,,24.00,5527
903,2024-06-14 20:16:02.091,36.173756,-75.757623,1.800,19.557,100,1/400.0,1.7,0,,24.00,5527
904,2024-06-14 20:16:02.109,36.173756,-75.757623,1.800,19.557,100,1/400.0,1.7,0,,24.00,5527
905,2024-06-14 20:16:02.124,36.173756,-75.757623,1.800,19.557,100,1/400.0,1.7,0,,24.00,5527
906,2024-06-14 20:16:02.143,36.173757,-75.757624,1.800,19.557,100,1/400.0,1.7,0,,24.00,5527
907,2024-06-14 20:16:02.157,36.173757,-75.757624,1.800,19.557,100,1/400.0,1.7,0,,24.00,5527
908,2024-06-14 20:16:02.176,36.173757,-75.757624,1.800,19.557,100,1/400.0,1.7,0,,24.00,5527
909,2024-06-14 20:16:02.191,36.173757,-75.757624,1.800,19.557,100,1/400.0,1.7,0,,24.00,5527
910,2024-06-14 20:16:02.209,36.173757,-75.757624,1.800,19.557,100,1/400.0,1.7,0,,24.00,5527
911,2024-06-14 20:16:02.224,36.173757,-75.757624,1.800,19.557,100,1/400.0,1.7,0,,24.00,5527
912,2024-06-14 20:16:02.243,36.173757,-75.757625,1.800,19.557,100,1/400.0,1.7,0,,24.00,5527
913,2024-06-14 20:16:02.258,36.173757,-75.757625,1.800,19.557,100,1/400.0,1.7,0,,24.00,5527
914,2024-06-14 20:16:02.276,36.173757,-75.757625,1.800,19.557,100,1/400.0,1.7,0,,24.00,5527
915,2024-06-14 20:16:02.291,36.173757,-75.757625,1.800,19.557,100,1/400.0,1.7,0,,24.00,5527
916,2024-06-14 20:16:02.309,36.173757,-75.757625,1.800,19.557,100,1/400.0,1.7,0,,24.00,5527
917,2024-06-14 20:16:02.324,36.173757,-75.757625,1.800,19.557,100,1/400.0,1.7,0,,24.00,5527
918,2024-06-14 20:16:02.343,36.173758,-75.757626,1.700,19.457,100,1/400.0,1.7,0,,24.00,5527
919,2024-06-14 20:16:02.358,36.173758,-75.757626,1.700,19.457,100,1/400.0,1.7,0,,24.00,5527
920,2024-06-14 20:16:02.376,36.173758,-75.757626,1.700,19.457,100,1/400.0,1.7,0,,24.00,5527
921,2024-06-14 20:16:02.391,36.173758,-75.757626,1.700,19.457,100,1/400.0,1.7,0,,24.00,5527
922,2024-06-14 20:16:02.409,36.173758,-75.757626,1.700,19.457,100,1/400.0,1.7,0,,24.00,5527
923,2024-06-14 20:16:02.424,36.173758,-75.757626,1.700,19.457,100,1/400.0,1.7,0,,24.00,5527
924,2024-06-14 20:16:02.443,36.173758,-75.757627,1.700,19.457,100,1/400.0,1.7,0,,24.00,5527
925,2024-06-14 20:16:02.458,36.173758,-75.757627,1.700,19.457,100,1/400.0,1.7,0,,24.00,5527
926,2024-06-14 20:16:02.476,36.173758,-75.757627,1.700,19.457,100,1/400.0,1.7,0,,24.00,5527
927,2024-06-14 20:16:02.491,36.173758,-75.757627,1.700,19.457,100,1/400.0,1.7,0,,24.00,5527
928,2024-06-14 20:16:02.509,36.173758,-75.757627,1.700,19.457,100,1/400.0,1.7,0,,24.00,5527
929,2024-06-14 20:16:02.525,36.173758,-75.757627,1.700,19.457,100,1/400.0,1.7,0,,24.00,5527
930,2024-06-14 20:16:02.543,36.173759,-75.757628,1.600,19.357,100,1/400.0,1.7,0,,24.00,5527
931,2024-06-14 20:16:02.558,36.173759,-75.757628,1.600,19.357,100,1/400.0,1.7,0,,24.00,5527
932,2024-06-14 20:16:02.576,36.173759,-75.757628,1.600,19.357,100,1/400.0,1.7,0,,24.00,5527
933,2024-06-14 20:16:02.591,36.173759,-75.757628,1.600,19.357,100,1/400.0,1.7,0,,24.00,5527
934,2024-06-14 20:16:02.609,36.173759,-75.757628,1.600,19.357,100,1/400.0,1.7,0,,24.00,5527
935,2024-06-14 20:16:02.625,36.173759,-75.757628,1.600,19.357,100,1/400.0,1.7,0,,24.00,5527
936,2024-06-14 20:16:02.644,36.173759,-75.757629,1.500,19.257,100,1/400.0,1.7,0,,24.00,5527
937,2024-06-14 20:16:02.658,36.173759,-75.757629,1.500,19.257,100,1/400.0,1.7,0,,24.00,5527
938,2024-06-14 20:16:02.677,36.173759,-75.757629,1.500,19.257,100,1/400.0,1.7,0,,24.00,5527
939,2024-06-14 20:16:02.691,36.173759,-75.757629,1.500,19.257,100,1/400.0,1.7,0,,24.00,5527
940,2024-06-14 20:16:02.708,36.173759,-75.757629,1.500,19.257,100,1/400.0,1.7,0,,24.00,5527
941,2024-06-14 20:16:02.725,36.173759,-75.757629,1.500,19.257,100,1/400.0,1.7,0,,24.00,5527
942,2024-06-14 20:16:02.744,36.173759,-75.757629,1.400,19.157,100,1/400.0,1.7,0,,24.00,5527
943,2024-06-14 20:16:02.758,36.173759,-75.757629,1.400,19.157,100,1/400.0,1.7,0,,24.00,5527
944,2024-06-14 20:16:02.777,36.173759,-75.757629,1.400,19.157,100,1/400.0,1.7,0,,24.00,5527
945,2024-06-14 20:16:02.791,36.173759,-75.757629,1.400,19.157,100,1/400.0,1.7,0,,24.00,5527
946,2024-06-14 20:16:02.808,36.173759,-75.757629,1.400,19.157,100,1/400.0,1.7,0,,24.00,5527
947,2024-06-14 20:16:02.825,36.173759,-75.757629,1.400,19.157,100,1/400.0,1.7,0,,24.00,5527
948,2024-06-14 20:16:02.845,36.173759,-75.757629,1.400,19.157,100,1/400.0,1.7,0,,24.00,5527
949,2024-06-14 20:16:02.858,36.173759,-75.757629,1.400,19.157,100,1/400.0,1.7,0,,24.00,5527
950,2024-06-14 20:16:02.877,36.173759,-75.757629,1.400,19.157,100,1/400.0,1.7,0,,24.00,5527
951,2024-06-14 20:16:02.892,36.173759,-75.757629,1.400,19.157,100,1/400.0,1.7,0,,24.00,5527
952,2024-06-14 20:16:02.908,36.173759,-75.757629,1.400,19.157,100,1/400.0,1.7,0,,24.00,5527
953,2024-06-14 20:16:02.925,36.173759,-75.757629,1.400,19.157,100,1/400.0,1.7,0,,24.00,5527
954,2024-06-14 20:16:02.943,36.173760,-75.757629,1.300,19.057,100,1/400.0,1.7,0,,24.00,5527
955,2024-06-14 20:16:02.958,36.173760,-75.757629,1.300,19.057,100,1/400.0,1.7,0,,24.00,5527
956,2024-06-14 20:16:02.976,36.173760,-75.757629,1.300,19.057,100,1/400.0,1.7,0,,24.00,5527
957,2024-06-14 20:16:02.992,36.173760,-75.757629,1.300,19.057,100,1/400.0,1.7,0,,24.00,5527
958,2024-06-14 20:16:03.008,36.173760,-75.757629,1.300,19.057,100,1/400.0,1.7,0,,24.00,5527
959,2024-06-14 20:16:03.025,36.173760,-75.757629,1.300,19.057,100,1/400.0,1.7,0,,24.00,5527
960,2024-06-14 20:16:03.042,36.173760,-75.757629,1.200,18.957,100,1/400.0,1.7,0,,24.00,5527
961,2024-06-14 20:16:03.058,36.173760,-75.757629,1.200,18.957,100,1/400.0,1.7,0,,24.00,5527
962,2024-06-14 20:16:03.075,36.173760,-75.757629,1.200,18.957,100,1/400.0,1.7,0,,24.00,5527
963,2024-06-14 20:16:03.092,36.173760,-75.757629,1.200,18.957,100,1/400.0,1.7,0,,24.00,5527
964,2024-06-14 20:16:03.111,36.173760,-75.757629,1.200,18.957,100,1/400.0,1.7,0,,24.00,5527
965,2024-06-14 20:16:03.125,36.173760,-75.757629,1.200,18.957,100,1/400.0,1.7,0,,24.00,5527
966,2024-06-14 20:16:03.144,36.173760,-75.757629,1.200,18.957,100,1/400.0,1.7,0,,24.00,5527
967,2024-06-14 20:16:03.158,36.173760,-75.757629,1.200,18.957,100,1/400.0,1.7,0,,24.00,5527
968,2024-06-14 20:16:03.177,36.173760,-75.757629,1.200,18.957,100,1/400.0,1.7,0,,24.00,5527
969,2024-06-14 20:16:03.192,36.173760,-75.757629,1.200,18.957,100,1/400.0,1.7,0,,24.00,5527
970,2024-06-14 20:16:03.210,36.173760,-75.757629,1.200,18.957,100,1/400.0,1.7,0,,24.00,5527
971,2024-06-14 20:16:03.225,36.173760,-75.757629,1.200,18.957,100,1/400.0,1.7,0,,24.00,5527
972,2024-06-14 20:16:03.244,36.173760,-75.757629,1.100,18.857,100,1/400.0,1.7,0,,24.00,5527
973,2024-06-14 20:16:03.258,36.173760,-75.757629,1.100,18.857,100,1/400.0,1.7,0,,24.00,5527
974,2024-06-14 20:16:03.277,36.173760,-75.757629,1.100,18.857,100,1/400.0,1.7,0,,24.00,5527
975,2024-06-14 20:16:03.292,36.173760,-75.757629,1.100,18.857,100,1/400.0,1.7,0,,24.00,5526
976,2024-06-14 20:16:03.311,36.173760,-75.757629,1.100,18.857,100,1/400.0,1.7,0,,24.00,5526
977,2024-06-14 20:16:03.325,36.173760,-75.757629,1.100,18.857,100,1/400.0,1.7,0,,24.00,5526
978,2024-06-14 20:16:03.344,36.173760,-75.757629,1.000,18.757,100,1/400.0,1.7,0,,24.00,5526
979,2024-06-14 20:16:03.359,36.173760,-75.757629,1.000,18.757,100,1/400.0,1.7,0,,24.00,5526
980,2024-06-14 20:16:03.376,36.173760,-75.757629,1.000,18.757,100,1/400.0,1.7,0,,24.00,5526
981,2024-06-14 20:16:03.392,36.173760,-75.757629,1.000,18.757,100,1/400.0,1.7,0,,24.00,5526
982,2024-06-14 20:16:03.410,36.173760,-75.757629,1.000,18.757,100,1/400.0,1.7,0,,24.00,5526
983,2024-06-14 20:16:03.425,36.173760,-75.757629,1.000,18.757,100,1/400.0,1.7,0,,24.00,5526
984,2024-06-14 20:16:03.444,36.173760,-75.757629,1.000,18.757,100,1/400.0,1.7,0,,24.00,5526
985,2024-06-14 20:16:03.459,36.173760,-75.757629,1.000,18.757,100,1/400.0,1.7,0,,24.00,5526
986,2024-06-14 20:16:03.477,36.173760,-75.757629,1.000,18.757,100,1/400.0,1.7,0,,24.00,5526
987,2024-06-14 20:16:03.492,36.173760,-75.757629,1.000,18.757,100,1/400.0,1.7,0,,24.00,5526
988,2024-06-14 20:16:03.511,36.173760,-75.757629,1.000,18.757,100,1/400.0,1.7,0,,24.00,5526
989,2024-06-14 20:16:03.525,36.173760,-75.757629,1.000,18.757,100,1/400.0,1.7,0,,24.00,5526
990,2024-06-14 20:16:03.544,36.173760,-75.757629,0.900,18.657,100,1/400.0,1.7,0,,24.00,5526
991,2024-06-14 20:16:03.559,36.173760,-75.757629,0.900,18.657,100,1/400.0,1.7,0,,24.00,5526
992,2024-06-14 20:16:03.578,36.173760,-75.757629,0.900,18.657,100,1/400.0,1.7,0,,24.00,5526
993,2024-06-14 20:16:03.592,36.173760,-75.757629,0.900,18.657,100,1/400.0,1.7,0,,24.00,5526
994,2024-06-14 20:16:03.611,36.173760,-75.757629,0.900,18.657,100,1/400.0,1.7,0,,24.00,5526
995,2024-06-14 20:16:03.625,36.173760,-75.757629,0.900,18.657,100,1/400.0,1.7,0,,24.00,5526
996,2024-06-14 20:16:03.644,36.173760,-75.757629,0.800,18.557,100,1/400.0,1.7,0,,24.00,5526
997,2024-06-14 20:16:03.659,36.173760,-75.757629,0.800,18.557,100,1/400.0,1.7,0,,24.00,5526
998,2024-06-14 20:16:03.678,36.173760,-75.757629,0.800,18.557,100,1/400.0,1.7,0,,24.00,5526
999,2024-06-14 20:16:03.693,36.173760,-75.757629,0.800,18.557,100,1/400.0,1.7,0,,24.00,5526
1000,2024-06-14 20:16:03.711,36.173760,-75.757629,0.800,18.557,100,1/400.0,1.7,0,,24.00,5526
1001,2024-06-14 20:16:03.726,36.173760,-75.757629,0.800,18.557,100,1/400.0,1.7,0,,24.00,5526
1002,2024-06-14 20:16:03.744,36.173760,-75.757629,0.700,18.457,100,1/400.0,1.7,0,,24.00,5526
1003,2024-06-14 20:16:03.759,36.173760,-75.757629,0.700,18.457,100,1/400.0,1.7,0,,24.00,5526
1004,2024-06-14 20:16:03.776,36.173760,-75.757629,0.700,18.457,100,1/400.0,1.7,0,,24.00,5526
1005,2024-06-14 20:16:03.792,36.173760,-75.757629,0.700,18.457,100,1/400.0,1.7,0,,24.00,5526
1006,2024-06-14 20:16:03.810,36.173760,-75.757629,0.700,18.457,100,1/400.0,1.7,0,,24.00,5526
1007,2024-06-14 20:16:03.826,36.173760,-75.757629,0.700,18.457,100,1/400.0,1.7,0,,24.00,5526
1008,2024-06-14 20:16:03.845,36.173760,-75.757629,0.600,18.357,100,1/400.0,1.7,0,,24.00,5526
1009,2024-06-14 20:16:03.859,36.173760,-75.757629,0.600,18.357,100,1/400.0,1.7,0,,24.00,5526
1010,2024-06-14 20:16:03.877,36.173760,-75.757629,0.600,18.357,100,1/400.0,1.7,0,,24.00,5526
1011,2024-06-14 20:16:03.893,36.173760,-75.757629,0.600,18.357,100,1/400.0,1.7,0,,24.00,5525
1012,2024-06-14 20:16:03.911,36.173760,-75.757629,0.600,18.357,100,1/400.0,1.7,0,,24.00,5525
1013,2024-06-14 20:16:03.926,36.173760,-75.757629,0.600,18.357,100,1/400.0,1.7,0,,24.00,5525
1014,2024-06-14 20:16:03.944,36.173760,-75.757629,0.500,18.257,100,1/400.0,1.7,0,,24.00,5525
1015,2024-06-14 20:16:03.959,36.173760,-75.757629,0.500,18.257,100,1/400.0,1.7,0,,24.00,5525
1016,2024-06-14 20:16:03.979,36.173760,-75.757629,0.500,18.257,100,1/400.0,1.7,0,,24.00,5525
1017,2024-06-14 20:16:03.993,36.173760,-75.757629,0.500,18.257,100,1/400.0,1.7,0,,24.00,5525
1018,2024-06-14 20:16:04.011,36.173760,-75.757629,0.500,18.257,100,1/400.0,1.7,0,,24.00,5525
1019,2024-06-14 20:16:04.026,36.173760,-75.757629,0.500,18.257,100,1/400.0,1.7,0,,24.00,5524
1020,2024-06-14 20:16:04.045,36.173760,-75.757630,0.500,18.257,100,1/400.0,1.7,0,,24.00,5524
1021,2024-06-14 20:16:04.059,36.173760,-75.757630,0.500,18.257,100,1/400.0,1.7,0,,24.00,5524
1022,2024-06-14 20:16:04.078,36.173760,-75.757630,0.500,18.257,100,1/400.0,1.7,0,,24.00,5524
1023,2024-06-14 20:16:04.093,36.173760,-75.757630,0.500,18.257,100,1/400.0,1.7,0,,24.00,5524
1024,2024-06-14 20:16:04.111,36.173760,-75.757630,0.500,18.257,100,1/400.0,1.7,0,,24.00,5524
1025,2024-06-14 20:16:04.126,36.173760,-75.757630,0.500,18.257,100,1/400.0,1.7,0,,24.00,5524
1026,2024-06-14 20:16:04.144,36.173760,-75.757630,0.400,18.157,100,1/400.0,1.7,0,,24.00,5524
1027,2024-06-14 20:16:04.159,36.173760,-75.757630,0.400,18.157,100,1/400.0,1.7,0,,24.00,5524
1028,2024-06-14 20:16:04.179,36.173760,-75.757630,0.400,18.157,100,1/400.0,1.7,0,,24.00,5524
1029,2024-06-14 20:16:04.193,36.173760,-75.757630,0.400,18.157,100,1/400.0,1.7,0,,24.00,5524
1030,2024-06-14 20:16:04.211,36.173760,-75.757630,0.400,18.157,100,1/400.0,1.7,0,,24.00,5524
1031,2024-06-14 20:16:04.226,36.173760,-75.757630,0.400,18.157,100,1/400.0,1.7,0,,24.00,5524
1032,2024-06-14 20:16:04.244,36.173760,-75.757630,0.300,18.057,100,1/400.0,1.7,0,,24.00,5524
1033,2024-06-14 20:16:04.259,36.173760,-75.757630,0.300,18.057,100,1/400.0,1.7,0,,24.00,5524
1034,2024-06-14 20:16:04.276,36.173760,-75.757630,0.300,18.057,100,1/400.0,1.7,0,,24.00,5524
1035,2024-06-14 20:16:04.293,36.173760,-75.757630,0.300,18.057,100,1/400.0,1.7,0,,24.00,5524
1036,2024-06-14 20:16:04.311,36.173760,-75.757630,0.300,18.057,100,1/400.0,1.7,0,,24.00,5524
1037,2024-06-14 20:16:04.326,36.173760,-75.757630,0.300,18.057,100,1/400.0,1.7,0,,24.00,5524
1038,2024-06-14 20:16:04.347,36.173760,-75.757630,0.200,17.957,100,1/400.0,1.7,0,,24.00,5524
1039,2024-06-14 20:16:04.360,36.173760,-75.757630,0.200,17.957,100,1/400.0,1.7,0,,24.00,5524
1040,2024-06-14 20:16:04.378,36.173760,-75.757630,0.200,17.957,100,1/400.0,1.7,0,,24.00,5524
1041,2024-06-14 20:16:04.393,36.173760,-75.757630,0.200,17.957,100,1/400.0,1.7,0,,24.00,5524
1042,2024-06-14 20:16:04.411,36.173760,-75.757630,0.200,17.957,100,1/400.0,1.7,0,,24.00,5524
1043,2024-06-14 20:16:04.426,36.173760,-75.757630,0.200,17.957,100,1/400.0,1.7,0,,24.00,5524
1044,2024-06-14 20:16:04.447,36.173760,-75.757629,0.200,17.957,100,1/400.0,1.7,0,,24.00,5524
1045,2024-06-14 20:16:04.460,36.173760,-75.757629,0.200,17.957,100,1/400.0,1.7,0,,24.00,5524
1046,2024-06-14 20:16:04.477,36.173760,-75.757629,0.200,17.957,100,1/400.0,1.7,0,,24.00,5524
1047,2024-06-14 20:16:04.493,36.173760,-75.757629,0.200,17.957,100,1/400.0,1.7,0,,24.00,5524
1048,2024-06-14 20:16:04.512,36.173760,-75.757629,0.200,17.957,100,1/400.0,1.7,0,,24.00,5524
1049,2024-06-14 20:16:04.527,36.173760,-75.757629,0.200,17.957,100,1/400.0,1.7,0,,24.00,5524
1050,2024-06-14 20:16:04.545,36.173760,-75.757629,0.100,17.857,100,1/400.0,1.7,0,,24.00,5524
1051,2024-06-14 20:16:04.560,36.173760,-75.757629,0.100,17.857,100,1/400.0,1.7,0,,24.00,5524
1052,2024-06-14 20:16:04.579,36.173760,-75.757629,0.100,17.857,100,1/400.0,1.7,0,,24.00,5524
1053,2024-06-14 20:16:04.593,36.173760,-75.757629,0.100,17.857,100,1/400.0,1.7,0,,24.00,5524
1054,2024-06-14 20:16:04.612,36.173760,-75.757629,0.100,17.857,100,1/400.0,1.7,0,,24.00,5524
1055,2024-06-14 20:16:04.626,36.173760,-75.757629,0.100,17.857,100,1/400.0,1.7,0,,24.00,5524
1056,2024-06-14 20:16:04.647,36.173760,-75.757629,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1057,2024-06-14 20:16:04.660,36.173760,-75.757629,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1058,2024-06-14 20:16:04.679,36.173760,-75.757629,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1059,2024-06-14 20:16:04.693,36.173760,-75.757629,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1060,2024-06-14 20:16:04.710,36.173760,-75.757629,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1061,2024-06-14 20:16:04.727,36.173760,-75.757629,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1062,2024-06-14 20:16:04.746,36.173760,-75.757629,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1063,2024-06-14 20:16:04.760,36.173760,-75.757629,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1064,2024-06-14 20:16:04.777,36.173760,-75.757629,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1065,2024-06-14 20:16:04.793,36.173760,-75.757629,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1066,2024-06-14 20:16:04.812,36.173760,-75.757629,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1067,2024-06-14 20:16:04.827,36.173760,-75.757629,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1068,2024-06-14 20:16:04.845,36.173760,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1069,2024-06-14 20:16:04.860,36.173760,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1070,2024-06-14 20:16:04.879,36.173760,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1071,2024-06-14 20:16:04.894,36.173760,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1072,2024-06-14 20:16:04.913,36.173760,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1073,2024-06-14 20:16:04.927,36.173760,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1074,2024-06-14 20:16:04.944,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1075,2024-06-14 20:16:04.960,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1076,2024-06-14 20:16:04.978,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1077,2024-06-14 20:16:04.994,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1078,2024-06-14 20:16:05.012,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1079,2024-06-14 20:16:05.027,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1080,2024-06-14 20:16:05.045,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1081,2024-06-14 20:16:05.060,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1082,2024-06-14 20:16:05.077,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1083,2024-06-14 20:16:05.094,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1084,2024-06-14 20:16:05.112,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1085,2024-06-14 20:16:05.127,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1086,2024-06-14 20:16:05.146,36.173761,-75.757629,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1087,2024-06-14 20:16:05.160,36.173761,-75.757629,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1088,2024-06-14 20:16:05.179,36.173761,-75.757629,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1089,2024-06-14 20:16:05.194,36.173761,-75.757629,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1090,2024-06-14 20:16:05.213,36.173761,-75.757629,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1091,2024-06-14 20:16:05.227,36.173761,-75.757629,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1092,2024-06-14 20:16:05.246,36.173760,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1093,2024-06-14 20:16:05.260,36.173760,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1094,2024-06-14 20:16:05.279,36.173760,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1095,2024-06-14 20:16:05.294,36.173760,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1096,2024-06-14 20:16:05.312,36.173760,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1097,2024-06-14 20:16:05.327,36.173760,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1098,2024-06-14 20:16:05.348,36.173760,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1099,2024-06-14 20:16:05.361,36.173760,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1100,2024-06-14 20:16:05.377,36.173760,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1101,2024-06-14 20:16:05.394,36.173760,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1102,2024-06-14 20:16:05.413,36.173760,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1103,2024-06-14 20:16:05.427,36.173760,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1104,2024-06-14 20:16:05.446,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1105,2024-06-14 20:16:05.461,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1106,2024-06-14 20:16:05.479,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1107,2024-06-14 20:16:05.494,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1108,2024-06-14 20:16:05.512,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1109,2024-06-14 20:16:05.528,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1110,2024-06-14 20:16:05.546,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1111,2024-06-14 20:16:05.561,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1112,2024-06-14 20:16:05.579,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1113,2024-06-14 20:16:05.594,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1114,2024-06-14 20:16:05.612,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1115,2024-06-14 20:16:05.628,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1116,2024-06-14 20:16:05.646,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1117,2024-06-14 20:16:05.661,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1118,2024-06-14 20:16:05.679,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1119,2024-06-14 20:16:05.694,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1120,2024-06-14 20:16:05.713,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1121,2024-06-14 20:16:05.728,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1122,2024-06-14 20:16:05.746,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1123,2024-06-14 20:16:05.761,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1124,2024-06-14 20:16:05.779,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1125,2024-06-14 20:16:05.794,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1126,2024-06-14 20:16:05.813,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1127,2024-06-14 20:16:05.828,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1128,2024-06-14 20:16:05.846,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1129,2024-06-14 20:16:05.861,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1130,2024-06-14 20:16:05.879,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1131,2024-06-14 20:16:05.894,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1132,2024-06-14 20:16:05.913,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
1133,2024-06-14 20:16:05.928,36.173761,-75.757630,0.000,17.757,100,1/400.0,1.7,0,,24.00,5524
